kind,company,fy,doc_type,vch_type,vch_code,vch_no,vch_date,party,sr_no,item,description,ledger,ledger_group,debit,credit,qty,rate,amount,is_lump_sum,cgst,sgst,igst,gst_rate,vch_total,search_text
ledger,REF,2015-16,Payment,19,96,,07/13/15,UNION BANK OF INDIA,1,,,UNION BANK OF INDIA,Bank Accounts,14000.0,0.0,0.0,0.0,14000.0,False,0.0,0.0,0.0,0.0,14000.0,UNION BANK OF INDIA BANK ACCOUNTS
ledger,REF,2015-16,Payment,19,96,,07/13/15,UNION BANK OF INDIA,2,,,INDIAN CRANE SYSTEM,Sundry Creditors,0.0,14000.0,0.0,0.0,14000.0,False,0.0,0.0,0.0,0.0,14000.0,INDIAN CRANE SYSTEM SUNDRY CREDITORS
ledger,REF,2015-16,Payment,19,97,,07/13/15,UNION BANK OF INDIA,2,,,SAKSHI STEEL TRADERS,Sundry Creditors,0.0,2824.0,0.0,0.0,2824.0,False,0.0,0.0,0.0,0.0,2824.0,SAKSHI STEEL TRADERS SUNDRY CREDITORS
ledger,REF,2015-16,Payment,19,98,,07/18/15,UNION BANK OF INDIA,1,,,UNION BANK OF INDIA,Bank Accounts,22134.0,0.0,0.0,0.0,22134.0,False,0.0,0.0,0.0,0.0,22134.0,UNION BANK OF INDIA BANK ACCOUNTS
ledger,REF,2015-16,Payment,19,98,,07/18/15,UNION BANK OF INDIA,2,,,ORIGINATIV SOLUTIONS NETWORK PVT.LTD.,Sundry Creditors,0.0,22134.0,0.0,0.0,22134.0,False,0.0,0.0,0.0,0.0,22134.0,ORIGINATIV SOLUTIONS NETWORK PVT.LTD. SUNDRY CREDITORS
ledger,REF,2015-16,Payment,19,99,,07/13/15,UNION BANK OF INDIA,1,,,UNION BANK OF INDIA,Bank Accounts,33564.0,0.0,0.0,0.0,33564.0,False,0.0,0.0,0.0,0.0,33564.0,UNION BANK OF INDIA BANK ACCOUNTS
ledger,REF,2015-16,Payment,19,99,,07/13/15,UNION BANK OF INDIA,2,,,VAT,Duties & Taxes,0.0,33564.0,0.0,0.0,33564.0,False,0.0,0.0,0.0,0.0,33564.0,VAT DUTIES & TAXES
ledger,REF,2015-16,Journal,16,131,,04/04/15,,1,,,Service Charges Paid,Expenses (Indirect/Admn.),0.0,3500.0,0.0,0.0,3500.0,False,0.0,0.0,0.0,0.0,3500.0,SERVICE CHARGES PAID EXPENSES (INDIRECT/ADMN.)
ledger,REF,2015-16,Journal,16,131,,04/04/15,,2,,,ORIGINATIV SOLUTIONS NETWORK PVT.LTD.,Sundry Creditors,3500.0,0.0,0.0,0.0,3500.0,False,0.0,0.0,0.0,0.0,3500.0,ORIGINATIV SOLUTIONS NETWORK PVT.LTD. SUNDRY CREDITORS
ledger,REF,2015-16,Payment,19,141,,04/11/15,Cash,1,,,Cash,Cash-in-hand,10556.0,0.0,0.0,0.0,10556.0,False,0.0,0.0,0.0,0.0,10556.0,CASH CASH-IN-HAND
ledger,REF,2015-16,Payment,19,141,,04/11/15,Cash,2,,,RAMAN STEELS,Sundry Creditors,0.0,10556.0,0.0,0.0,10556.0,False,0.0,0.0,0.0,0.0,10556.0,RAMAN STEELS SUNDRY CREDITORS
ledger,REF,2015-16,Payment,19,144,,04/22/15,Cash,1,,,Cash,Cash-in-hand,10784.0,0.0,0.0,0.0,10784.0,False,0.0,0.0,0.0,0.0,10784.0,CASH CASH-IN-HAND
